iter	Passed	Remaining
1708	3784	2859
1709	3787	2856
1710	3788	2854
1711	3790	2852
1712	3792	2849
1713	3795	2847
1714	3797	2845
1715	3799	2842
1716	3801	2840
1717	3803	2838
1718	3805	2836
1719	3807	2833
1720	3810	2831
1721	3811	2829
1722	3813	2826
1723	3815	2824
1724	3818	2822
1725	3820	2819
1726	3822	2817
1727	3824	2815
1728	3826	2812
1729	3828	2810
1730	3830	2807
1731	3832	2805
1732	3834	2803
1733	3836	2801
1734	3838	2798
1735	3840	2796
1736	3842	2794
1737	3844	2791
1738	3846	2789
1739	3848	2786
1740	3850	2784
1741	3852	2782
1742	3854	2779
1743	3856	2777
1744	3858	2775
1745	3860	2772
1746	3862	2770
1747	3865	2768
1748	3867	2766
1749	3870	2764
1750	3872	2762
1751	3874	2760
1752	3876	2757
1753	3878	2755
1754	3881	2753
1755	3884	2751
1756	3886	2749
1757	3888	2746
1758	3890	2744
1759	3891	2742
1760	3893	2739
1761	3896	2737
1762	3898	2735
1763	3901	2733
1764	3903	2731
1765	3905	2728
1766	3907	2726
1767	3909	2724
1768	3911	2721
1769	3913	2719
1770	3915	2717
1771	3918	2715
1772	3920	2712
1773	3921	2710
1774	3923	2707
1775	3925	2705
1776	3928	2703
1777	3930	2701
1778	3932	2699
1779	3934	2696
1780	3937	2694
1781	3939	2692
1782	3941	2690
1783	3943	2688
1784	3946	2686
1785	3948	2683
1786	3950	2681
1787	3952	2679
1788	3955	2677
1789	3957	2675
1790	3960	2673
1791	3962	2671
1792	3964	2668
1793	3966	2666
1794	3968	2664
1795	3970	2661
1796	3972	2659
1797	3975	2657
1798	3977	2655
1799	3980	2653
1800	3982	2651
1801	3985	2649
1802	3987	2647
1803	3989	2644
1804	3991	2642
1805	3994	2640
1806	3996	2638
1807	3998	2636
1808	4000	2633
1809	4002	2631
1810	4004	2629
1811	4007	2627
1812	4009	2625
1813	4012	2623
1814	4015	2621
1815	4017	2619
1816	4019	2617
1817	4022	2615
1818	4024	2612
1819	4026	2610
1820	4028	2608
1821	4030	2606
1822	4033	2603
1823	4035	2601
1824	4037	2599
1825	4040	2597
1826	4042	2595
1827	4044	2592
1828	4046	2590
1829	4048	2588
1830	4050	2586
1831	4053	2584
1832	4055	2582
1833	4058	2580
1834	4060	2577
1835	4062	2575
1836	4064	2573
1837	4066	2570
1838	4068	2568
1839	4071	2566
1840	4073	2564
1841	4076	2562
1842	4078	2560
1843	4080	2557
1844	4082	2555
1845	4083	2553
1846	4086	2550
1847	4088	2548
1848	4090	2546
1849	4092	2543
1850	4093	2541
1851	4095	2538
1852	4098	2536
1853	4101	2534
1854	4103	2532
1855	4105	2530
1856	4107	2528
1857	4109	2525
1858	4111	2523
1859	4112	2520
1860	4114	2518
1861	4117	2516
1862	4119	2514
1863	4121	2511
1864	4123	2509
1865	4125	2507
1866	4127	2504
1867	4129	2502
1868	4131	2499
1869	4133	2497
1870	4136	2495
1871	4137	2493
1872	4139	2490
1873	4141	2488
1874	4143	2486
1875	4145	2483
1876	4147	2481
1877	4150	2479
1878	4152	2477
1879	4154	2474
1880	4155	2472
1881	4157	2469
1882	4159	2467
1883	4161	2465
1884	4164	2463
1885	4166	2460
1886	4168	2458
1887	4170	2456
1888	4172	2453
1889	4173	2451
1890	4175	2448
1891	4177	2446
1892	4180	2444
1893	4182	2442
1894	4185	2440
1895	4187	2438
1896	4189	2435
1897	4191	2433
1898	4193	2431
1899	4195	2428
1900	4197	2426
1901	4199	2424
1902	4201	2422
1903	4203	2419
1904	4205	2417
1905	4207	2415
1906	4209	2412
1907	4212	2410
1908	4214	2408
1909	4216	2406
1910	4218	2404
1911	4220	2401
1912	4222	2399
1913	4224	2396
1914	4226	2394
1915	4228	2392
1916	4230	2390
1917	4232	2387
1918	4234	2385
1919	4236	2383
1920	4238	2380
1921	4240	2378
1922	4243	2376
1923	4245	2374
1924	4248	2372
1925	4249	2369
1926	4251	2367
1927	4253	2365
1928	4255	2362
1929	4257	2360
1930	4259	2358
1931	4261	2355
1932	4263	2353
1933	4265	2351
1934	4268	2349
1935	4270	2346
1936	4271	2344
1937	4273	2341
1938	4276	2339
1939	4278	2337
1940	4281	2335
1941	4282	2333
1942	4284	2330
1943	4286	2328
1944	4288	2326
1945	4291	2324
1946	4293	2322
1947	4295	2320
1948	4297	2317
1949	4299	2315
1950	4301	2312
1951	4303	2310
1952	4306	2308
1953	4308	2306
1954	4310	2304
1955	4312	2301
1956	4314	2299
1957	4316	2297
1958	4318	2294
1959	4320	2292
1960	4322	2290
1961	4325	2288
1962	4327	2286
1963	4329	2283
1964	4331	2281
1965	4333	2279
1966	4335	2277
1967	4338	2275
1968	4340	2272
1969	4343	2270
1970	4345	2268
1971	4347	2266
1972	4349	2263
1973	4351	2261
1974	4354	2259
1975	4356	2257
1976	4358	2255
1977	4360	2253
1978	4363	2251
1979	4365	2248
1980	4367	2246
1981	4369	2244
1982	4372	2242
1983	4374	2240
1984	4377	2238
1985	4379	2235
1986	4381	2233
1987	4383	2231
1988	4386	2229
1989	4388	2227
1990	4390	2225
1991	4393	2223
1992	4395	2220
1993	4397	2218
1994	4399	2216
1995	4402	2214
1996	4404	2212
1997	4406	2210
1998	4408	2207
1999	4411	2205
2000	4413	2203
2001	4415	2201
2002	4418	2199
2003	4420	2196
2004	4422	2194
2005	4424	2192
2006	4426	2190
2007	4428	2187
2008	4430	2185
2009	4433	2183
2010	4436	2181
2011	4438	2179
2012	4440	2177
2013	4443	2175
2014	4445	2172
2015	4447	2170
2016	4450	2168
2017	4452	2166
2018	4454	2164
2019	4456	2162
2020	4458	2159
2021	4460	2157
2022	4462	2155
2023	4465	2153
2024	4468	2151
2025	4470	2149
2026	4472	2146
2027	4474	2144
2028	4476	2142
2029	4479	2140
2030	4481	2138
2031	4483	2136
2032	4486	2133
2033	4488	2131
2034	4491	2129
2035	4493	2127
2036	4495	2125
2037	4498	2123
2038	4500	2121
2039	4502	2118
2040	4504	2116
2041	4506	2114
2042	4508	2111
2043	4510	2109
2044	4513	2107
2045	4515	2105
2046	4517	2102
2047	4519	2100
2048	4521	2098
2049	4523	2096
2050	4525	2094
2051	4528	2092
2052	4530	2089
2053	4532	2087
2054	4534	2085
2055	4537	2083
2056	4539	2081
2057	4541	2078
2058	4543	2076
2059	4546	2074
2060	4548	2072
2061	4549	2069
2062	4551	2067
2063	4553	2065
2064	4555	2062
2065	4557	2060
2066	4559	2058
2067	4562	2056
2068	4564	2053
2069	4566	2051
2070	4568	2049
2071	4570	2046
2072	4572	2044
2073	4575	2042
2074	4577	2040
2075	4580	2038
2076	4582	2036
2077	4584	2034
2078	4586	2031
2079	4588	2029
2080	4590	2027
2081	4593	2025
2082	4595	2022
2083	4597	2020
2084	4598	2018
2085	4601	2015
2086	4602	2013
2087	4604	2011
2088	4606	2008
2089	4609	2006
2090	4611	2004
2091	4612	2002
2092	4614	1999
2093	4616	1997
2094	4618	1995
2095	4620	1992
2096	4623	1990
2097	4625	1988
2098	4627	1986
2099	4629	1984
2100	4631	1981
2101	4633	1979
2102	4635	1977
2103	4637	1974
2104	4640	1972
2105	4642	1970
2106	4644	1968
2107	4646	1966
2108	4648	1963
2109	4650	1961
2110	4653	1959
2111	4655	1957
2112	4657	1955
2113	4660	1953
2114	4662	1950
2115	4664	1948
2116	4666	1946
2117	4668	1944
2118	4671	1942
2119	4674	1940
2120	4676	1938
2121	4678	1935
2122	4681	1933
2123	4683	1931
2124	4686	1929
2125	4688	1927
2126	4691	1925
2127	4693	1923
2128	4696	1921
2129	4698	1919
2130	4700	1916
2131	4703	1914
2132	4705	1912
2133	4707	1910
2134	4709	1908
2135	4712	1906
2136	4714	1904
2137	4717	1901
2138	4719	1899
2139	4722	1897
2140	4724	1895
2141	4726	1893
2142	4728	1891
2143	4730	1888
2144	4733	1886
2145	4735	1884
2146	4737	1882
2147	4740	1880
2148	4742	1877
2149	4744	1875
2150	4746	1873
2151	4748	1871
2152	4751	1869
2153	4753	1867
2154	4755	1864
2155	4758	1862
2156	4760	1860
2157	4762	1858
2158	4765	1856
2159	4767	1854
2160	4770	1852
2161	4772	1849
2162	4774	1847
2163	4777	1845
2164	4779	1843
2165	4781	1841
2166	4784	1839
2167	4786	1837
2168	4789	1834
2169	4791	1832
2170	4793	1830
2171	4795	1828
2172	4798	1826
2173	4800	1823
2174	4802	1821
2175	4803	1819
2176	4805	1816
2177	4807	1814
2178	4809	1812
2179	4811	1809
2180	4814	1807
2181	4816	1805
2182	4818	1803
2183	4820	1801
2184	4822	1798
2185	4824	1796
2186	4826	1794
2187	4829	1792
2188	4831	1790
2189	4833	1787
2190	4835	1785
2191	4837	1783
2192	4839	1780
2193	4841	1778
2194	4843	1776
2195	4846	1774
2196	4848	1772
2197	4850	1769
2198	4852	1767
2199	4854	1765
2200	4855	1762
2201	4857	1760
2202	4860	1758
2203	4862	1756
2204	4864	1753
2205	4866	1751
2206	4868	1749
2207	4870	1747
2208	4872	1744
2209	4874	1742
2210	4877	1740
2211	4879	1738
2212	4881	1735
2213	4882	1733
2214	4884	1731
2215	4886	1728
2216	4888	1726
2217	4890	1724
2218	4893	1722
2219	4895	1720
2220	4897	1717
2221	4899	1715
2222	4901	1713
2223	4903	1711
2224	4905	1708
2225	4908	1706
2226	4910	1704
2227	4912	1702
2228	4914	1699
2229	4916	1697
2230	4918	1695
2231	4920	1692
2232	4922	1690
2233	4924	1688
2234	4926	1686
2235	4928	1684
2236	4930	1681
2237	4932	1679
2238	4934	1677
2239	4936	1674
2240	4938	1672
2241	4940	1670
2242	4943	1668
2243	4944	1665
2244	4946	1663
2245	4948	1661
2246	4950	1659
2247	4952	1656
2248	4954	1654
2249	4957	1652
2250	4959	1650
2251	4961	1647
2252	4963	1645
2253	4965	1643
2254	4967	1641
2255	4969	1638
2256	4971	1636
2257	4974	1634
2258	4975	1632
2259	4977	1629
2260	4979	1627
2261	4981	1625
2262	4983	1623
2263	4985	1620
2264	4988	1618
2265	4990	1616
2266	4992	1614
2267	4994	1612
2268	4996	1609
2269	4998	1607
2270	5000	1605
2271	5003	1603
2272	5005	1600
2273	5008	1599
2274	5010	1596
2275	5012	1594
2276	5014	1592
2277	5016	1589
2278	5019	1587
2279	5021	1585
2280	5022	1583
2281	5024	1581
2282	5026	1578
2283	5028	1576
2284	5030	1574
2285	5032	1571
2286	5034	1569
2287	5037	1567
2288	5039	1565
2289	5041	1563
2290	5043	1560
2291	5045	1558
2292	5047	1556
2293	5050	1554
2294	5052	1552
2295	5055	1550
2296	5057	1547
2297	5059	1545
2298	5061	1543
2299	5063	1541
2300	5066	1539
2301	5069	1537
2302	5071	1534
2303	5073	1532
2304	5075	1530
2305	5078	1528
2306	5080	1526
2307	5083	1524
2308	5086	1522
2309	5088	1519
2310	5090	1517
2311	5092	1515
2312	5094	1513
2313	5097	1511
2314	5099	1508
2315	5101	1506
2316	5104	1504
2317	5106	1502
2318	5108	1500
2319	5110	1497
2320	5112	1495
2321	5115	1493
2322	5117	1491
2323	5120	1489
2324	5122	1487
2325	5124	1484
2326	5126	1482
2327	5128	1480
2328	5131	1478
2329	5133	1476
2330	5136	1474
2331	5138	1471
2332	5140	1469
2333	5142	1467
2334	5145	1465
2335	5148	1463
2336	5150	1461
2337	5152	1458
2338	5154	1456
2339	5156	1454
2340	5159	1452
2341	5161	1450
2342	5164	1448
2343	5166	1445
2344	5168	1443
2345	5170	1441
2346	5172	1439
2347	5174	1436
2348	5177	1434
2349	5179	1432
2350	5181	1430
2351	5184	1428
2352	5186	1426
2353	5189	1424
2354	5191	1421
2355	5193	1419
2356	5196	1417
2357	5198	1415
2358	5200	1413
2359	5202	1410
2360	5204	1408
2361	5206	1406
2362	5209	1404
2363	5211	1401
2364	5213	1399
2365	5214	1397
2366	5216	1395
2367	5218	1392
2368	5220	1390
2369	5222	1388
2370	5224	1386
2371	5227	1383
2372	5229	1381
2373	5231	1379
2374	5233	1377
2375	5234	1374
2376	5236	1372
2377	5238	1370
2378	5241	1368
2379	5243	1365
2380	5245	1363
2381	5247	1361
2382	5249	1359
2383	5250	1356
2384	5252	1354
2385	5254	1352
2386	5257	1350
2387	5259	1347
2388	5261	1345
2389	5262	1343
2390	5264	1340
2391	5266	1338
2392	5269	1336
2393	5271	1334
2394	5273	1332
2395	5275	1329
2396	5278	1327
2397	5280	1325
2398	5282	1323
2399	5283	1320
2400	5285	1318
2401	5288	1316
2402	5290	1314
2403	5292	1312
2404	5294	1309
2405	5296	1307
2406	5298	1305
2407	5300	1303
2408	5302	1300
2409	5304	1298
2410	5307	1296
2411	5308	1294
2412	5310	1291
2413	5313	1289
2414	5315	1287
2415	5317	1285
2416	5319	1283
2417	5321	1280
2418	5323	1278
2419	5325	1276
2420	5327	1274
2421	5329	1271
2422	5331	1269
2423	5333	1267
2424	5335	1265
2425	5338	1263
2426	5340	1260
2427	5342	1258
2428	5344	1256
2429	5346	1254
2430	5347	1251
2431	5349	1249
2432	5352	1247
2433	5354	1245
2434	5356	1242
2435	5358	1240
2436	5360	1238
2437	5362	1236
2438	5363	1233
2439	5365	1231
2440	5368	1229
2441	5370	1227
2442	5372	1224
2443	5374	1222
2444	5376	1220
2445	5378	1218
2446	5380	1215
2447	5382	1213
2448	5384	1211
2449	5387	1209
2450	5389	1207
2451	5391	1204
2452	5393	1202
2453	5395	1200
2454	5396	1198
2455	5399	1195
2456	5401	1193
2457	5403	1191
2458	5405	1189
2459	5407	1186
2460	5408	1184
2461	5410	1182
2462	5412	1180
2463	5414	1177
2464	5417	1175
2465	5419	1173
2466	5421	1171
2467	5422	1168
2468	5424	1166
2469	5426	1164
2470	5428	1162
2471	5430	1159
2472	5433	1157
2473	5435	1155
2474	5437	1153
2475	5439	1151
2476	5441	1148
2477	5442	1146
2478	5444	1144
2479	5447	1142
2480	5449	1139
2481	5451	1137
2482	5453	1135
2483	5455	1133
2484	5457	1130
2485	5458	1128
2486	5460	1126
2487	5464	1124
2488	5467	1122
2489	5468	1120
2490	5470	1117
2491	5472	1115
2492	5474	1113
2493	5477	1111
2494	5479	1109
2495	5481	1106
2496	5483	1104
2497	5485	1102
2498	5487	1100
2499	5489	1097
2500	5491	1095
2501	5494	1093
2502	5496	1091
2503	5498	1089
2504	5501	1087
2505	5503	1084
2506	5505	1082
2507	5507	1080
2508	5510	1078
2509	5512	1076
2510	5514	1073
2511	5516	1071
2512	5518	1069
2513	5520	1067
2514	5522	1065
2515	5525	1062
2516	5527	1060
2517	5529	1058
2518	5531	1056
2519	5533	1053
2520	5535	1051
2521	5537	1049
2522	5538	1047
2523	5541	1045
2524	5543	1042
2525	5545	1040
2526	5547	1038
2527	5549	1036
2528	5551	1033
2529	5553	1031
2530	5555	1029
2531	5558	1027
2532	5561	1025
2533	5565	1023
2534	5567	1021
2535	5569	1019
2536	5571	1016
2537	5573	1014
2538	5576	1012
2539	5578	1010
2540	5580	1008
2541	5582	1005
2542	5584	1003
2543	5586	1001
2544	5587	999
2545	5590	996
2546	5592	994
2547	5595	992
2548	5597	990
2549	5600	988
2550	5602	986
2551	5605	984
2552	5608	981
2553	5610	979
2554	5612	977
2555	5614	975
2556	5617	973
2557	5619	970
2558	5621	968
2559	5623	966
2560	5626	964
2561	5628	962
2562	5630	960
2563	5632	957
2564	5634	955
2565	5637	953
2566	5639	951
2567	5642	949
2568	5644	946
2569	5646	944
2570	5648	942
2571	5650	940
2572	5653	938
2573	5655	935
2574	5657	933
2575	5659	931
2576	5661	929
2577	5664	927
2578	5666	925
2579	5669	922
2580	5671	920
2581	5673	918
2582	5675	916
2583	5678	914
2584	5680	911
2585	5682	909
2586	5685	907
2587	5688	905
2588	5691	903
2589	5693	901
2590	5695	899
2591	5697	896
2592	5700	894
2593	5702	892
2594	5705	890
2595	5707	888
2596	5709	885
2597	5711	883
2598	5713	881
2599	5716	879
2600	5719	877
2601	5721	875
2602	5723	872
2603	5725	870
2604	5727	868
2605	5729	866
2606	5732	864
2607	5734	861
2608	5736	859
2609	5738	857
2610	5740	855
2611	5743	853
2612	5745	850
2613	5748	848
2614	5750	846
2615	5752	844
2616	5754	842
2617	5756	840
2618	5758	837
2619	5760	835
2620	5763	833
2621	5766	831
2622	5769	829
2623	5771	826
2624	5773	824
2625	5775	822
2626	5777	820
2627	5779	818
2628	5781	815
2629	5783	813
2630	5785	811
2631	5787	809
2632	5789	806
2633	5791	804
2634	5793	802
2635	5795	800
2636	5797	798
2637	5800	795
2638	5801	793
2639	5803	791
2640	5805	789
2641	5807	786
2642	5810	784
2643	5812	782
2644	5814	780
2645	5816	778
2646	5819	776
2647	5821	773
2648	5823	771
2649	5825	769
2650	5827	767
2651	5829	764
2652	5831	762
2653	5833	760
2654	5836	758
2655	5838	756
2656	5840	753
2657	5842	751
2658	5844	749
2659	5846	747
2660	5848	745
2661	5850	742
2662	5852	740
2663	5854	738
2664	5856	736
2665	5860	734
2666	5862	731
2667	5864	729
2668	5866	727
2669	5868	725
2670	5870	723
2671	5873	720
2672	5875	718
2673	5878	716
2674	5880	714
2675	5882	712
2676	5884	710
2677	5886	707
2678	5889	705
2679	5891	703
2680	5894	701
2681	5896	699
2682	5898	696
2683	5900	694
2684	5902	692
2685	5904	690
2686	5906	688
2687	5909	685
2688	5911	683
2689	5913	681
2690	5914	679
2691	5916	676
2692	5919	674
2693	5921	672
2694	5924	670
2695	5925	668
2696	5927	665
2697	5929	663
2698	5931	661
2699	5933	659
2700	5936	657
2701	5938	654
2702	5940	652
2703	5942	650
2704	5943	648
2705	5945	645
2706	5947	643
2707	5949	641
2708	5952	639
2709	5954	637
2710	5957	635
2711	5959	632
2712	5961	630
2713	5962	628
2714	5964	626
2715	5967	623
2716	5969	621
2717	5971	619
2718	5973	617
2719	5975	615
2720	5977	612
2721	5979	610
2722	5981	608
2723	5983	606
2724	5985	604
2725	5987	601
2726	5989	599
2727	5991	597
2728	5993	595
2729	5995	592
2730	5997	590
2731	6000	588
2732	6003	586
2733	6005	584
2734	6007	582
2735	6008	579
2736	6010	577
2737	6012	575
2738	6015	573
2739	6017	571
2740	6019	568
2741	6021	566
2742	6022	564
2743	6024	562
2744	6026	559
2745	6028	557
2746	6031	555
2747	6033	553
2748	6035	551
2749	6037	548
2750	6039	546
2751	6041	544
2752	6043	542
2753	6045	539
2754	6047	537
2755	6049	535
2756	6051	533
2757	6053	531
2758	6055	528
2759	6057	526
2760	6059	524
2761	6061	522
2762	6064	520
2763	6066	517
2764	6067	515
2765	6069	513
2766	6071	511
2767	6073	509
2768	6075	506
2769	6078	504
2770	6080	502
2771	6082	500
2772	6084	498
2773	6086	495
2774	6088	493
2775	6090	491
2776	6092	489
2777	6095	487
2778	6097	484
2779	6099	482
2780	6101	480
2781	6103	478
2782	6105	476
2783	6107	473
2784	6109	471
2785	6111	469
2786	6113	467
2787	6115	465
2788	6117	462
2789	6120	460
2790	6122	458
2791	6124	456
2792	6126	454
2793	6128	451
2794	6130	449
2795	6132	447
2796	6133	445
2797	6135	442
2798	6137	440
2799	6139	438
2800	6142	436
2801	6144	434
2802	6146	431
2803	6148	429
2804	6150	427
2805	6152	425
2806	6154	423
2807	6157	420
2808	6159	418
2809	6161	416
2810	6163	414
2811	6165	412
2812	6167	409
2813	6169	407
2814	6170	405
2815	6173	403
2816	6175	401
2817	6177	398
2818	6179	396
2819	6181	394
2820	6183	392
2821	6185	390
2822	6187	387
2823	6190	385
2824	6192	383
2825	6194	381
2826	6196	379
2827	6198	377
2828	6200	374
2829	6202	372
2830	6205	370
2831	6207	368
2832	6209	366
2833	6211	363
2834	6213	361
2835	6215	359
2836	6217	357
2837	6220	355
2838	6222	352
2839	6224	350
2840	6226	348
2841	6228	346
2842	6231	344
2843	6233	341
2844	6235	339
2845	6238	337
2846	6240	335
2847	6242	333
2848	6244	330
2849	6246	328
2850	6248	326
2851	6251	324
2852	6254	322
2853	6256	320
2854	6258	317
2855	6260	315
2856	6263	313
2857	6265	311
2858	6268	309
2859	6270	306
2860	6272	304
2861	6274	302
2862	6276	300
2863	6279	298
2864	6281	295
2865	6283	293
2866	6286	291
2867	6288	289
2868	6290	287
2869	6292	285
2870	6294	282
2871	6297	280
2872	6299	278
2873	6302	276
2874	6305	274
2875	6307	271
2876	6309	269
2877	6311	267
2878	6315	265
2879	6317	263
2880	6319	261
2881	6321	258
2882	6323	256
2883	6326	254
2884	6328	252
2885	6331	250
2886	6333	247
2887	6335	245
2888	6338	243
2889	6340	241
2890	6342	239
2891	6345	236
2892	6347	234
2893	6349	232
2894	6352	230
2895	6354	228
2896	6356	225
2897	6358	223
2898	6361	221
2899	6363	219
2900	6365	217
2901	6367	215
2902	6370	212
2903	6372	210
2904	6374	208
2905	6376	206
2906	6379	204
2907	6381	201
2908	6383	199
2909	6385	197
2910	6387	195
2911	6389	193
2912	6392	190
2913	6395	188
2914	6397	186
2915	6400	184
2916	6402	182
2917	6404	179
2918	6406	177
2919	6409	175
2920	6412	173
2921	6414	171
2922	6416	169
2923	6418	166
2924	6420	164
2925	6422	162
2926	6424	160
2927	6427	158
2928	6429	155
2929	6431	153
2930	6433	151
2931	6435	149
2932	6437	147
2933	6439	144
2934	6442	142
2935	6444	140
2936	6446	138
2937	6448	136
2938	6451	133
2939	6452	131
2940	6455	129
2941	6458	127
2942	6460	125
2943	6462	122
2944	6464	120
2945	6466	118
2946	6469	116
2947	6471	114
2948	6473	111
2949	6476	109
2950	6478	107
2951	6480	105
2952	6482	103
2953	6484	100
2954	6486	98
2955	6488	96
2956	6491	94
2957	6493	92
2958	6495	89
2959	6497	87
2960	6499	85
2961	6501	83
2962	6504	81
2963	6506	79
2964	6508	76
2965	6510	74
2966	6512	72
2967	6515	70
2968	6517	68
2969	6520	65
2970	6522	63
2971	6524	61
2972	6526	59
2973	6528	57
2974	6530	54
2975	6532	52
2976	6535	50
2977	6537	48
2978	6539	46
2979	6541	43
2980	6544	41
2981	6546	39
2982	6548	37
2983	6550	35
2984	6553	32
2985	6555	30
2986	6557	28
2987	6559	26
2988	6561	24
2989	6564	21
2990	6566	19
2991	6569	17
2992	6571	15
2993	6573	13
2994	6575	10
2995	6578	8
2996	6580	6
2997	6582	4
2998	6585	2
2999	6587	0
