iter	RMSE
1510	0.08273450138
1511	0.08270002737
1512	0.08266849915
1513	0.08265019556
1514	0.08261413397
1515	0.08258039555
1516	0.08254220483
1517	0.08253342527
1518	0.08251865723
1519	0.08249506697
1520	0.08247688318
1521	0.0824522633
1522	0.08243196213
1523	0.08239707246
1524	0.08236780387
1525	0.08234893442
1526	0.0823331507
1527	0.08232859029
1528	0.08230193104
1529	0.08228960008
1530	0.08228408155
1531	0.08226127826
1532	0.08222589622
1533	0.08222139351
1534	0.08219780319
1535	0.08215968919
1536	0.08211251474
1537	0.08208676855
1538	0.08205560288
1539	0.08204101152
1540	0.08200232798
1541	0.08197706285
1542	0.08193892875
1543	0.08190371669
1544	0.0818872859
1545	0.08187095897
1546	0.08185828393
1547	0.08183291624
1548	0.08180903933
1549	0.08177335136
1550	0.0817682912
1551	0.0817302955
1552	0.08171480801
1553	0.08169457816
1554	0.0816616864
1555	0.0816136786
1556	0.08158530972
1557	0.08156542203
1558	0.08156044283
1559	0.08153907443
1560	0.08151028982
1561	0.08149828925
1562	0.08149242231
1563	0.08145709707
1564	0.08142672644
1565	0.08139098518
1566	0.08135629039
1567	0.08131893016
1568	0.08128225607
1569	0.08125890222
1570	0.08122615052
1571	0.08119357998
1572	0.08117153966
1573	0.08114783953
1574	0.08114368193
1575	0.08113345439
1576	0.08111236263
1577	0.08109137471
1578	0.08106439636
1579	0.08104938265
1580	0.08104537435
1581	0.08103118155
1582	0.08098171695
1583	0.08096058933
1584	0.0809483529
1585	0.08094358134
1586	0.0809321542
1587	0.08089771498
1588	0.08087486415
1589	0.0808323414
1590	0.0808084068
1591	0.08076478123
1592	0.0807503476
1593	0.0807042912
1594	0.08067581962
1595	0.08065945404
1596	0.08064423268
1597	0.08061298358
1598	0.08060875693
1599	0.08058814344
1600	0.08055715772
1601	0.08052066948
1602	0.08048812272
1603	0.08044810563
1604	0.0804035155
1605	0.08036664599
1606	0.08032909293
1607	0.08030638011
1608	0.08028135321
1609	0.08026106197
1610	0.08023749433
1611	0.08021216236
1612	0.08019833166
1613	0.08015314854
1614	0.0801222502
1615	0.08008090708
1616	0.08005673978
1617	0.08002582689
1618	0.07999248963
1619	0.07997544544
1620	0.07994216456
1621	0.07993532594
1622	0.07992930423
1623	0.07990437353
1624	0.07987624025
1625	0.07985299891
1626	0.0798273374
1627	0.07981001681
1628	0.07977702715
1629	0.07974909814
1630	0.0797270516
1631	0.07969102315
1632	0.07966073008
1633	0.07963219897
1634	0.0796165184
1635	0.07958388235
1636	0.07955891022
1637	0.07953607428
1638	0.07950682058
1639	0.07949050696
1640	0.07946815421
1641	0.07944462146
1642	0.07940077278
1643	0.07937782847
1644	0.07935203891
1645	0.07932229975
1646	0.07930681938
1647	0.07927798809
1648	0.07924331909
1649	0.0792146661
1650	0.07917756431
1651	0.07913589606
1652	0.07910052016
1653	0.07907956393
1654	0.07906353797
1655	0.07903390205
1656	0.07898983944
1657	0.07895783572
1658	0.07892661086
1659	0.07889502852
1660	0.07886044482
1661	0.07885230332
1662	0.07882683734
1663	0.07880060032
1664	0.0787566569
1665	0.07873197968
1666	0.07870058404
1667	0.07868074907
1668	0.0786501691
1669	0.07863110319
1670	0.07859083672
1671	0.07856701975
1672	0.07853351154
1673	0.0785287397
1674	0.07849957401
1675	0.07848193243
1676	0.07847832317
1677	0.07845759108
1678	0.07842791184
1679	0.07839976484
1680	0.07837691507
1681	0.07834594147
1682	0.07831721648
1683	0.07827865642
1684	0.07825324465
1685	0.07824966577
1686	0.07822360173
1687	0.07820842528
1688	0.07820163297
1689	0.07818959775
1690	0.07818530961
1691	0.07816973033
1692	0.07814429662
1693	0.07811847662
1694	0.07810466349
1695	0.07808526019
1696	0.07806365127
1697	0.07804194784
1698	0.07802649307
1699	0.0779932687
1700	0.07796222238
1701	0.0779427242
1702	0.07792392856
1703	0.07789746879
1704	0.07786728823
1705	0.0778461
1706	0.07783829331
1707	0.07781971931
1708	0.07777871797
1709	0.07776362579
1710	0.07773129565
1711	0.07770281224
1712	0.07767110772
1713	0.07764593582
1714	0.07761343913
1715	0.07760835797
1716	0.07757871163
1717	0.07756155927
1718	0.07752470942
1719	0.07749509506
1720	0.07745602206
1721	0.0774514924
1722	0.07743770137
1723	0.0774134773
1724	0.07738424389
1725	0.07736139277
1726	0.07735691835
1727	0.07732445729
1728	0.07729017803
1729	0.07726347499
1730	0.07724746007
1731	0.07721319264
1732	0.07720327038
1733	0.07719986436
1734	0.07718069469
1735	0.07714620197
1736	0.07712629604
1737	0.07710008305
1738	0.07706760471
1739	0.07704751608
1740	0.07702450413
1741	0.07701135688
1742	0.0769837906
1743	0.07695476146
1744	0.07695038606
1745	0.07692356048
1746	0.07689306258
1747	0.07687035533
1748	0.07685155123
1749	0.07683086804
1750	0.07681457998
1751	0.07679218154
1752	0.0767705498
1753	0.07675023256
1754	0.07672204244
1755	0.07668322889
1756	0.07665534578
1757	0.07663166658
1758	0.07659862328
1759	0.07656940818
1760	0.07655451383
1761	0.07654837127
1762	0.07653447178
1763	0.07650702428
1764	0.07648496886
1765	0.07646104253
1766	0.07644631635
1767	0.07641311498
1768	0.07640369756
1769	0.07636812974
1770	0.07633227033
1771	0.07632801065
1772	0.07631672522
1773	0.07628420219
1774	0.0762597561
1775	0.07623080629
1776	0.07621621364
1777	0.07619005511
1778	0.07618589201
1779	0.07616602557
1780	0.07613924278
1781	0.07612279139
1782	0.07609450627
1783	0.07606871949
1784	0.07603626021
1785	0.07603275147
1786	0.07602083625
1787	0.0760041661
1788	0.0759932445
1789	0.0759679527
1790	0.0759410756
1791	0.07591624908
1792	0.07588927599
1793	0.07588519728
1794	0.07586414229
1795	0.07584395395
1796	0.07583499989
1797	0.07579982621
1798	0.07576988129
1799	0.07576610933
1800	0.07574719427
1801	0.07574186961
1802	0.07572216163
1803	0.07570292084
1804	0.07568110431
1805	0.07565958931
1806	0.07564163468
1807	0.07561021083
1808	0.07556781508
1809	0.07555660209
1810	0.07552549017
1811	0.07550026748
1812	0.07548295861
1813	0.07546007727
1814	0.07542693068
1815	0.07538926535
1816	0.07535775999
1817	0.07535460785
1818	0.07533036983
1819	0.07531252637
1820	0.07529199824
1821	0.07525621499
1822	0.07521970693
1823	0.07521683806
1824	0.07517882759
1825	0.07515057934
1826	0.07512289366
1827	0.07510530619
1828	0.07508965011
1829	0.07506963977
1830	0.07505663435
1831	0.07504361561
1832	0.07501426901
1833	0.0749819114
1834	0.07497951103
1835	0.07496156268
1836	0.07495116442
1837	0.07493711216
1838	0.0749052843
1839	0.0748860035
1840	0.07487369841
1841	0.07485312595
1842	0.07481859133
1843	0.07481022303
1844	0.07479634585
1845	0.0747925533
1846	0.07475480785
1847	0.07473610495
1848	0.07473235072
1849	0.07471285083
1850	0.07470578611
1851	0.07467803283
1852	0.0746604401
1853	0.07462717242
1854	0.07461520522
1855	0.07458999945
1856	0.07456846341
1857	0.0745367621
1858	0.07451558132
1859	0.07448409147
1860	0.07446526439
1861	0.07445106685
1862	0.0744260815
1863	0.07440346006
1864	0.07437708706
1865	0.07436080546
1866	0.0743442807
1867	0.07432573739
1868	0.0743105292
1869	0.07430097913
1870	0.07426757145
1871	0.07426433414
1872	0.074239125
1873	0.07423681249
1874	0.07420241221
1875	0.07418380021
1876	0.07415018594
1877	0.07413515418
1878	0.07409711196
1879	0.0740710517
1880	0.07406095981
1881	0.07403229941
1882	0.07399986746
1883	0.07397955026
1884	0.07396970924
1885	0.07394213851
1886	0.07392794004
1887	0.07391459032
1888	0.07389992425
1889	0.07387660431
1890	0.07385887152
1891	0.07384171037
1892	0.07381286242
1893	0.07378969143
1894	0.07376318451
1895	0.07373206629
1896	0.0736951594
1897	0.07368201552
1898	0.07365831826
1899	0.07364551237
1900	0.073629
1901	0.07359544868
1902	0.07359226973
1903	0.07357369043
1904	0.07356070881
1905	0.07352776471
1906	0.07348968027
1907	0.07348043062
1908	0.07345755533
1909	0.07342704778
1910	0.07340407289
1911	0.07337961266
1912	0.07335897845
1913	0.07334431842
1914	0.07332520332
1915	0.07329875629
1916	0.07326834559
1917	0.07323991028
1918	0.07321999864
1919	0.07320482842
1920	0.07317198973
1921	0.07315310347
1922	0.07313458245
1923	0.07311620389
1924	0.0730820898
1925	0.073070852
1926	0.0730688828
1927	0.07304068314
1928	0.0730374944
1929	0.07301066011
1930	0.07300065096
1931	0.07297375894
1932	0.07294384359
1933	0.07291270677
1934	0.072884961
1935	0.07285503793
1936	0.07281310849
1937	0.07280992089
1938	0.07279180641
1939	0.07275572218
1940	0.07273140004
1941	0.07270571054
1942	0.07267082473
1943	0.07263015654
1944	0.07260676767
1945	0.07259018536
1946	0.07256880996
1947	0.07255692676
1948	0.07253822257
1949	0.07253670255
1950	0.07250728244
1951	0.07247652583
1952	0.07244628832
1953	0.07242514997
1954	0.07240182494
1955	0.07237661167
1956	0.07235692659
1957	0.07234091866
1958	0.0723150546
1959	0.07230816377
1960	0.0722959424
1961	0.07227137131
1962	0.07225485196
1963	0.07222708892
1964	0.07220148791
1965	0.07218699285
1966	0.07217151107
1967	0.07216447456
1968	0.07214046288
1969	0.07213746838
1970	0.07211941627
1971	0.07209129326
1972	0.07206080874
1973	0.07204915474
1974	0.07202155082
1975	0.07199886059
1976	0.07197600017
1977	0.0719449508
1978	0.0719182179
1979	0.07188426981
1980	0.07185432412
1981	0.07184564932
1982	0.07182295716
1983	0.07180792659
1984	0.0717697611
1985	0.07175227576
1986	0.07172321737
1987	0.07170035509
1988	0.07166932166
1989	0.07164959513
1990	0.07162252637
1991	0.07159668763
1992	0.07156176686
1993	0.0715392799
1994	0.07150467515
1995	0.07147279528
1996	0.07144146703
1997	0.07141572982
1998	0.07140493529
1999	0.07137847344
2000	0.07135555777
2001	0.0713399319
2002	0.07130321341
2003	0.07128410891
2004	0.07125736738
2005	0.07123917384
2006	0.07120602461
2007	0.07120307656
2008	0.07119085375
2009	0.0711645248
2010	0.07114742129
2011	0.07111303331
2012	0.07109281097
2013	0.07105883438
2014	0.07104483465
2015	0.07101559263
2016	0.07099813138
2017	0.07096053426
2018	0.07095089106
2019	0.07093165229
2020	0.07090557985
2021	0.07090284008
2022	0.0708951348
2023	0.07089121902
2024	0.07086213816
2025	0.07084567644
2026	0.07083410261
2027	0.07080390579
2028	0.07078340201
2029	0.07076742063
2030	0.07074287139
2031	0.07072480028
2032	0.07070016202
2033	0.07067288949
2034	0.07065972461
2035	0.07063884686
2036	0.07062321308
2037	0.07059688051
2038	0.07056921833
2039	0.07055350311
2040	0.07052645729
2041	0.07049542773
2042	0.07047030949
2043	0.0704500333
2044	0.07042210317
2045	0.07039669199
2046	0.0703686328
2047	0.07034472908
2048	0.07032201599
2049	0.0703084715
2050	0.07028888295
2051	0.07026286457
2052	0.07025703452
2053	0.07023718936
2054	0.07021890279
2055	0.07019311549
2056	0.07017337492
2057	0.07015985648
2058	0.07013810054
2059	0.07012207356
2060	0.07009659031
2061	0.07007840721
2062	0.07006261636
2063	0.07004553048
2064	0.07002466361
2065	0.06998928337
2066	0.06996459978
2067	0.06995587242
2068	0.0699373765
2069	0.06992104401
2070	0.06989927165
2071	0.06986920052
2072	0.06986260688
2073	0.06982475613
2074	0.06981222479
2075	0.06978059272
2076	0.06976104698
2077	0.06973089128
2078	0.06971494754
2079	0.06969556242
2080	0.06964917993
2081	0.06962144861
2082	0.06960625783
2083	0.06959510546
2084	0.06957333873
2085	0.0695592234
2086	0.06954187182
2087	0.06952369064
2088	0.06951796861
2089	0.06949832632
2090	0.06947969064
2091	0.06945377892
2092	0.0694284018
2093	0.06940728666
2094	0.06939772362
2095	0.0693886991
2096	0.06936118192
2097	0.06933441782
2098	0.06930655901
2099	0.06929163997
2100	0.0692648267
2101	0.06924210958
2102	0.06922408135
2103	0.06919806908
2104	0.06917326884
2105	0.06917176568
2106	0.06915630347
2107	0.06912405769
2108	0.06912150808
2109	0.06911897852
2110	0.06910599425
2111	0.06908746394
2112	0.06906853109
2113	0.06904885822
2114	0.06902121273
2115	0.06898429686
2116	0.06893798795
2117	0.06891470497
2118	0.06887350093
2119	0.0688446375
2120	0.06882460262
2121	0.06882155416
2122	0.06882000567
2123	0.0687899516
2124	0.06876343653
2125	0.06874873103
2126	0.06873591137
2127	0.06870591508
2128	0.06869456053
2129	0.06866402505
2130	0.068649122
2131	0.06863021004
2132	0.06860188338
2133	0.0685794558
2134	0.06856948887
2135	0.06855056057
2136	0.06852298669
2137	0.06849794617
2138	0.06848821108
2139	0.06847295721
2140	0.06846079906
2141	0.06843640379
2142	0.06841748296
2143	0.06839720879
2144	0.06837330806
2145	0.0683557453
2146	0.06834590895
2147	0.0683201478
2148	0.06829206151
2149	0.06825882943
2150	0.06825147241
2151	0.06822503603
2152	0.06822284591
2153	0.06819962866
2154	0.06817701349
2155	0.06816671682
2156	0.06814086028
2157	0.06812528635
2158	0.06810045121
2159	0.06806553571
2160	0.06805045032
2161	0.06801710866
2162	0.0679938444
2163	0.06796657547
2164	0.06794653363
2165	0.06792076885
2166	0.06788934416
2167	0.06787316796
2168	0.06785979027
2169	0.06784114373
2170	0.06781741315
2171	0.0678090344
2172	0.06778627033
2173	0.06777096666
2174	0.06775077632
2175	0.06773358654
2176	0.06770231924
2177	0.06769113196
2178	0.0676625203
2179	0.06764235155
2180	0.06762918764
2181	0.06761119031
2182	0.06757966408
2183	0.06755945981
2184	0.06754620322
2185	0.06753139979
2186	0.06752207676
2187	0.06749645339
2188	0.06747247843
2189	0.06743532416
2190	0.06740250408
2191	0.06737147721
2192	0.06734221265
2193	0.06733100797
2194	0.06732270818
2195	0.06731478079
2196	0.06729266459
2197	0.06727178324
2198	0.06724725032
2199	0.06721767895
2200	0.06720082909
2201	0.06719406947
2202	0.06716489049
2203	0.06715551919
2204	0.06713233306
2205	0.06708222453
2206	0.0670543039
2207	0.06702303421
2208	0.06701532861
2209	0.06699741811
2210	0.06698556426
2211	0.06696728625
2212	0.06694873372
2213	0.06692334083
2214	0.06691465251
2215	0.06689778977
2216	0.06686720462
2217	0.06684309234
2218	0.06682139004
2219	0.0668092505
2220	0.06679356599
2221	0.0667750558
2222	0.06673996499
2223	0.06671765143
2224	0.06669239059
2225	0.06668986782
2226	0.06667420726
2227	0.06663967449
2228	0.06660882454
2229	0.06659088839
2230	0.06656887434
2231	0.06655221176
2232	0.06653246022
2233	0.0665207769
2234	0.06649323866
2235	0.06647544309
2236	0.06644692722
2237	0.06642701118
2238	0.0664109122
2239	0.0663906789
2240	0.06636292224
2241	0.06634359779
2242	0.06631964351
2243	0.06629341747
2244	0.06628270141
2245	0.06627360814
2246	0.0662425028
2247	0.06622769823
2248	0.06620672743
2249	0.0661874903
2250	0.06617928655
2251	0.06616615037
2252	0.06614195362
2253	0.06612996102
2254	0.06610522244
2255	0.06609059109
2256	0.06605893487
2257	0.0660500423
2258	0.06603217231
2259	0.06601856579
2260	0.06599692943
2261	0.06597735434
2262	0.06595282141
2263	0.06595106894
2264	0.06591860498
2265	0.06590719035
2266	0.06589169927
2267	0.06587743281
2268	0.06586138546
2269	0.06583130704
2270	0.06580937908
2271	0.06579635626
2272	0.06578426241
2273	0.06577232887
2274	0.06576196753
2275	0.06574065226
2276	0.06572893763
2277	0.06570213321
2278	0.06568634737
2279	0.06567759724
2280	0.06567013853
2281	0.06564101028
2282	0.065620616
2283	0.06561832101
2284	0.06559244834
2285	0.06557979103
2286	0.06556028956
2287	0.06553203125
2288	0.06551341528
2289	0.06549283821
2290	0.06546244203
2291	0.06545420038
2292	0.06544174007
2293	0.06542837207
2294	0.06541365036
2295	0.06539059369
2296	0.06537504861
2297	0.0653564297
2298	0.06535496824
2299	0.06533651299
2300	0.06532421504
2301	0.06529298099
2302	0.06524549742
2303	0.06522898012
2304	0.0651987227
2305	0.0651776285
2306	0.06516361018
2307	0.06513898714
2308	0.06513724851
2309	0.06511535372
2310	0.06509364373
2311	0.06507059863
2312	0.06505909576
2313	0.06504408573
2314	0.06502325513
2315	0.06500901864
2316	0.06499444999
2317	0.06497834644
2318	0.06496624261
2319	0.06494910766
2320	0.06492503678
2321	0.06490409675
2322	0.06488595098
2323	0.06485995532
2324	0.06482931954
2325	0.06480191205
2326	0.06478043637
2327	0.06475718427
2328	0.06474191144
2329	0.06471260389
2330	0.06468551333
2331	0.06465727016
2332	0.06464069921
2333	0.06461611418
2334	0.06459724773
2335	0.06458636455
2336	0.06456120015
2337	0.0645416967
2338	0.0645237891
2339	0.06451582113
2340	0.06450680315
2341	0.06447379651
2342	0.06446598667
2343	0.064434064
2344	0.06441672195
2345	0.06440163695
2346	0.06439414358
2347	0.0643923866
2348	0.06437802332
2349	0.06435656634
2350	0.06433448933
2351	0.06432087835
2352	0.06429958221
2353	0.06427624642
2354	0.06426861465
2355	0.0642590086
2356	0.064250807
2357	0.06423764997
2358	0.06421139074
2359	0.06419172049
2360	0.06417858781
2361	0.06415224416
2362	0.06413642459
2363	0.06411101338
2364	0.06408535934
2365	0.06405424966
2366	0.06403749864
2367	0.06402978405
2368	0.0640147136
2369	0.06399241479
2370	0.06397317437
2371	0.06396044287
2372	0.06395155092
2373	0.06393669811
2374	0.06391281703
2375	0.06390028176
2376	0.06389075414
2377	0.06387724069
2378	0.06386633082
2379	0.06385872965
2380	0.06385706114
2381	0.06383911814
2382	0.06381271696
2383	0.06378919674
2384	0.06377101363
2385	0.06372824909
2386	0.06370993299
2387	0.06368689089
2388	0.06366384751
2389	0.06365474982
2390	0.06364104622
2391	0.06363129891
2392	0.06361619801
2393	0.06360207682
2394	0.06358933286
2395	0.0635667584
2396	0.06354308816
2397	0.06352221545
2398	0.06350389506
2399	0.06349181158
2400	0.06347914742
2401	0.063466424
2402	0.0634550373
2403	0.06344256277
2404	0.06342095132
2405	0.06341043296
2406	0.06339940818
2407	0.06337910189
2408	0.06334913118
2409	0.06332552007
2410	0.06331049243
2411	0.06328701041
2412	0.06326301854
2413	0.06326142632
2414	0.06323187108
2415	0.06320638098
2416	0.06318899988
2417	0.06317713443
2418	0.06316466716
2419	0.06313457056
2420	0.06310829546
2421	0.06309504295
2422	0.06307569799
2423	0.0630548911
2424	0.06304466521
2425	0.06303070641
2426	0.06301732116
2427	0.06299532694
2428	0.06297697955
2429	0.06295413
2430	0.062942377
2431	0.06292411766
2432	0.06288903271
2433	0.06288117927
2434	0.06286032283
2435	0.06283937282
2436	0.06281703987
2437	0.06279301048
2438	0.06278212421
2439	0.06276225926
2440	0.06273853367
2441	0.06272049601
2442	0.06271542228
2443	0.06268204882
2444	0.0626714573
2445	0.0626700466
2446	0.06264291559
2447	0.06260937893
2448	0.06258790502
2449	0.06256463058
2450	0.06254582305
2451	0.06254167264
2452	0.06251955713
2453	0.06250031438
2454	0.06248091577
2455	0.06247583271
2456	0.06245502814
2457	0.0624444563
2458	0.06244305444
2459	0.06242926169
2460	0.06241757385
2461	0.06239670303
2462	0.06239513033
2463	0.06239374889
2464	0.06238457237
2465	0.06235621634
2466	0.06233697106
2467	0.06232668526
2468	0.0623083587
2469	0.06229541197
2470	0.06227039227
2471	0.06225464896
2472	0.06225310231
2473	0.06224184327
2474	0.06223430634
2475	0.06221798073
2476	0.06220163145
2477	0.06218675152
2478	0.06216719791
2479	0.06215597575
2480	0.06213199515
2481	0.06211771662
2482	0.0621004863
2483	0.06209045911
2484	0.06208464745
2485	0.06206226887
2486	0.06204220691
2487	0.06203030651
2488	0.06202353517
2489	0.06202217981
2490	0.06199627063
2491	0.0619947742
2492	0.06198315511
2493	0.06196257971
2494	0.06193531377
2495	0.06192796342
2496	0.06190600069
2497	0.06189299488
2498	0.06187044408
2499	0.06185135772
2500	0.06184334432
2501	0.0618228887
2502	0.06180059489
2503	0.06177835674
2504	0.06175929334
2505	0.06175118945
2506	0.06173231214
2507	0.06170748101
2508	0.06168680847
2509	0.06166612352
2510	0.06165021392
2511	0.0616301185
2512	0.06161842714
2513	0.06159173226
2514	0.06157160352
2515	0.06155862314
2516	0.06154449668
2517	0.0615277164
2518	0.06151221245
2519	0.06148320523
2520	0.06146966598
2521	0.06146243898
2522	0.06144672497
2523	0.06142256794
2524	0.06140579664
2525	0.0613919049
2526	0.06138187711
2527	0.06136394625
2528	0.06135560375
2529	0.06134003595
2530	0.0613278361
2531	0.06132636396
2532	0.06131171434
2533	0.06130034993
2534	0.06128926482
2535	0.06127516725
2536	0.06127367267
2537	0.06126836603
2538	0.06125465832
2539	0.06124447504
2540	0.0612229957
2541	0.06121345373
2542	0.06120750753
2543	0.06118027826
2544	0.0611519319
2545	0.06112994095
2546	0.06111910236
2547	0.06109832601
2548	0.06107607177
2549	0.06105470159
2550	0.06102996982
2551	0.06101865177
2552	0.06101322809
2553	0.06099493044
2554	0.06097515866
2555	0.06096239349
2556	0.06092621686
2557	0.0609193342
2558	0.06090128062
2559	0.06088687361
2560	0.0608731491
2561	0.06085785689
2562	0.06084339645
2563	0.06081145639
2564	0.06081001795
2565	0.06077914456
2566	0.06076322229
2567	0.06073314124
2568	0.06073170363
2569	0.06072106615
2570	0.06071965027
2571	0.06070358425
2572	0.06069301076
2573	0.0606628413
2574	0.06065183393
2575	0.06064234135
2576	0.06062768794
2577	0.06061616929
2578	0.06059892328
2579	0.06057368013
2580	0.06055530481
2581	0.06053615159
2582	0.06050702613
2583	0.06048632055
2584	0.06047316722
2585	0.06046187886
2586	0.06045395705
2587	0.06043151518
2588	0.06041067138
2589	0.06039597287
2590	0.06037538999
2591	0.0603488322
2592	0.06034138323
2593	0.06032478899
2594	0.06030820955
2595	0.06029842213
2596	0.06027589865
2597	0.06026179508
2598	0.06024148826
2599	0.06022527316
2600	0.06021712162
2601	0.06020990494
2602	0.06019173013
2603	0.06017325847
2604	0.06017201104
2605	0.06015281302
2606	0.06014463818
2607	0.06012575474
2608	0.06011375098
2609	0.06010012062
2610	0.06008607017
2611	0.06007985419
2612	0.06005758207
2613	0.06005613977
2614	0.06004462339
2615	0.06003087752
2616	0.06001148398
2617	0.05998741741
2618	0.05996438709
2619	0.05996193475
2620	0.05994984416
2621	0.05992066568
2622	0.05991135579
2623	0.0598955078
2624	0.05988237993
2625	0.05986205596
2626	0.05984390295
2627	0.0598350953
2628	0.05981192759
2629	0.05980373579
2630	0.05978786423
2631	0.05976888666
2632	0.05975215384
2633	0.05975078014
2634	0.0597382721
2635	0.05972272096
2636	0.0597056034
2637	0.05969377424
2638	0.05967700132
2639	0.05966219679
2640	0.05963861078
2641	0.05961871405
2642	0.05959992245
2643	0.05959413414
2644	0.05958162584
2645	0.05956062998
2646	0.0595443886
2647	0.05951911047
2648	0.05950991837
2649	0.05949125014
2650	0.05946443254
2651	0.05944708527
2652	0.0594191074
2653	0.05941556927
2654	0.05941413196
2655	0.05940198342
2656	0.05938282387
2657	0.05936897715
2658	0.05935289927
2659	0.05934397928
2660	0.05932214098
2661	0.05931088635
2662	0.0592883737
2663	0.0592662923
2664	0.05925580558
2665	0.05924536646
2666	0.05923398808
2667	0.05921670375
2668	0.05921027602
2669	0.05920494369
2670	0.05917926088
2671	0.0591687648
2672	0.05916061949
2673	0.05914067388
2674	0.05912793367
2675	0.05910432026
2676	0.05908305065
2677	0.05906163789
2678	0.05904878034
2679	0.05903135332
2680	0.05901143356
2681	0.05898150718
2682	0.058954408
2683	0.05894011607
2684	0.05892411587
2685	0.05890574994
2686	0.05889674896
2687	0.05888492923
2688	0.05888249882
2689	0.05888132666
2690	0.05886940758
2691	0.05884973316
2692	0.0588313595
2693	0.05882182245
2694	0.05881144756
2695	0.05879336929
2696	0.05876711105
2697	0.0587467166
2698	0.05873345344
2699	0.05872107602
2700	0.05870491346
2701	0.05868728702
2702	0.05866799286
2703	0.05864216499
2704	0.05863104375
2705	0.05862195977
2706	0.05861246016
2707	0.05859408007
2708	0.05857110371
2709	0.05855245006
2710	0.05852760898
2711	0.05851490899
2712	0.05850201165
2713	0.05849294696
2714	0.05847734963
2715	0.05846601571
2716	0.05845384275
2717	0.05843063965
2718	0.05842128143
2719	0.05841942882
2720	0.05839146501
2721	0.05836872461
2722	0.05836022585
2723	0.05833968549
2724	0.05832084223
2725	0.05830738197
2726	0.05830028495
2727	0.05827604695
2728	0.05824769162
2729	0.05822824876
2730	0.05820359659
2731	0.05819159517
2732	0.05816541099
2733	0.05814513957
2734	0.05812395875
2735	0.05810443355
2736	0.05808440832
2737	0.05807135633
2738	0.05804249229
2739	0.05802310024
2740	0.05800807118
2741	0.05799888273
2742	0.05798567
2743	0.05796296857
2744	0.05793997823
2745	0.05792691595
2746	0.0579155605
2747	0.05788675618
2748	0.05787958998
2749	0.05786466068
2750	0.05784160603
2751	0.05783475615
2752	0.05782180627
2753	0.05780684934
2754	0.05779137952
2755	0.05778894847
2756	0.05776455982
2757	0.05774795988
2758	0.0577375346
2759	0.05773119664
2760	0.05770680413
2761	0.05769095725
2762	0.05767031829
2763	0.05766076609
2764	0.05764098415
2765	0.05762661149
2766	0.05761582695
2767	0.05760294398
2768	0.05757839461
2769	0.05755443319
2770	0.05754682237
2771	0.05752869499
2772	0.0575036466
2773	0.05748725532
2774	0.05747317221
2775	0.05746165364
2776	0.05745230414
2777	0.05744415117
2778	0.0574223368
2779	0.05741468262
2780	0.05739966635
2781	0.05738189467
2782	0.05737344857
2783	0.05736230418
2784	0.05735258974
2785	0.05734289492
2786	0.05731858953
2787	0.05731202409
2788	0.05729276034
2789	0.05727575778
2790	0.05726744628
2791	0.05725543478
2792	0.05722988907
2793	0.0572168562
2794	0.05720665498
2795	0.05720496563
2796	0.05718585064
2797	0.05717362648
2798	0.05717193133
2799	0.05715453417
2800	0.05714023413
2801	0.057127334
2802	0.05710960906
2803	0.0570856931
2804	0.05705587345
2805	0.05704482312
2806	0.05703068604
2807	0.05700893519
2808	0.05699967274
2809	0.05699733742
2810	0.05698651758
2811	0.0569764489
2812	0.05695779765
2813	0.05695252517
2814	0.05694214545
2815	0.0569197009
2816	0.05689803484
2817	0.05687183136
2818	0.05685514407
2819	0.05684049926
2820	0.05682561225
2821	0.05680309005
2822	0.05678370877
2823	0.05676530502
2824	0.05676072538
2825	0.05675903832
2826	0.05674666619
2827	0.05672894182
2828	0.05670659324
2829	0.0566785087
2830	0.05666336229
2831	0.05665238641
2832	0.0566396584
2833	0.05662546312
2834	0.05661320787
2835	0.05659591736
2836	0.05657441665
2837	0.05655037387
2838	0.05653326259
2839	0.05652683636
2840	0.05650869523
2841	0.05648785543
2842	0.0564703368
2843	0.05645449243
2844	0.05644663541
2845	0.05643256664
2846	0.05642072554
2847	0.05640874869
2848	0.05640260306
2849	0.0563871507
2850	0.05636609534
2851	0.05635525601
2852	0.0563348607
2853	0.0563158482
2854	0.05629262863
2855	0.05626597696
2856	0.05624503542
2857	0.0562321902
2858	0.05621059219
2859	0.0561855283
2860	0.05616982165
2861	0.05614946736
2862	0.05613464204
2863	0.05611942315
2864	0.05610335895
2865	0.05610118662
2866	0.05608554482
2867	0.05606931295
2868	0.05605815405
2869	0.05604678623
2870	0.05603313522
2871	0.05601989143
2872	0.05600112241
2873	0.05599038568
2874	0.05597224538
2875	0.05595675616
2876	0.0559433867
2877	0.05593907849
2878	0.05592031237
2879	0.05590403646
2880	0.05589229443
2881	0.0558778436
2882	0.05585817343
2883	0.05583970817
2884	0.0558160832
2885	0.05578899661
2886	0.05577587735
2887	0.05576872653
2888	0.05575586897
2889	0.05574218443
2890	0.05573423925
2891	0.0557117982
2892	0.05569683881
2893	0.05568580497
2894	0.05567512841
2895	0.0556592488
2896	0.05564299457
2897	0.05562799964
2898	0.05561711103
2899	0.05560779402
2900	0.05559364695
2901	0.05558049844
2902	0.05556201959
2903	0.05555448651
2904	0.05553765161
2905	0.05551890162
2906	0.05549061338
2907	0.05547972372
2908	0.05546464598
2909	0.05544850968
