iter	RMSE
1501	0.03107676687
1502	0.03106222512
1503	0.0310523157
1504	0.03101413224
1505	0.03099449337
1506	0.03099305952
1507	0.03099055059
1508	0.03096182828
1509	0.03095975018
1510	0.03092084495
1511	0.03091894013
1512	0.03090342264
1513	0.0308868933
1514	0.03088481867
1515	0.03083816476
1516	0.03079975563
1517	0.03078416298
1518	0.03075193489
1519	0.03074536575
1520	0.03068496649
1521	0.03066548772
1522	0.03065477539
1523	0.03063592279
1524	0.03057485003
1525	0.03054723965
1526	0.03052668703
1527	0.0305253706
1528	0.03050503255
1529	0.03050417877
1530	0.03050311699
1531	0.03049164939
1532	0.03046311786
1533	0.03044136037
1534	0.03041209078
1535	0.0303969079
1536	0.03039612421
1537	0.03035263442
1538	0.03033049437
1539	0.03032956558
1540	0.03032696774
1541	0.03027724747
1542	0.03025440237
1543	0.03022410783
1544	0.03019440572
1545	0.03018082231
1546	0.03016401211
1547	0.03014576401
1548	0.03010276456
1549	0.03010161882
1550	0.03008432314
1551	0.03005086024
1552	0.03004325152
1553	0.03003089782
1554	0.03001883088
1555	0.02997567056
1556	0.02993707205
1557	0.02989951095
1558	0.02988176797
1559	0.02986845659
1560	0.02984498274
1561	0.02982004646
1562	0.02981460857
1563	0.02980266456
1564	0.02979516817
1565	0.02979002035
1566	0.02976731974
1567	0.02974149978
1568	0.02971915087
1569	0.02968328327
1570	0.02963717846
1571	0.0296334197
1572	0.02961282863
1573	0.02960088406
1574	0.02959535023
1575	0.0295888425
1576	0.02956886581
1577	0.02952115542
1578	0.02951277587
1579	0.02950162041
1580	0.02948770162
1581	0.02944986293
1582	0.02944320429
1583	0.02943655292
1584	0.02943491989
1585	0.02940265271
1586	0.02939923905
1587	0.02939097125
1588	0.02937791745
1589	0.02936882334
1590	0.02936640504
1591	0.02934708848
1592	0.02933470171
1593	0.02931297881
1594	0.02930004464
1595	0.02926020528
1596	0.02921045931
1597	0.02919393796
1598	0.02916323305
1599	0.02914401734
1600	0.02911437347
1601	0.02910351946
1602	0.0290914424
1603	0.02907761804
1604	0.02904745806
1605	0.02903225687
1606	0.0290312975
1607	0.02903001228
1608	0.02899224216
1609	0.02895259751
1610	0.02894961216
1611	0.02891454832
1612	0.02890378604
1613	0.02887965406
1614	0.02887751622
1615	0.02885899157
1616	0.02883584624
1617	0.02883493273
1618	0.02881754203
1619	0.02879612384
1620	0.02878017642
1621	0.02877499253
1622	0.02875893742
1623	0.02873993472
1624	0.02870279396
1625	0.02866475921
1626	0.02865178418
1627	0.02860749053
1628	0.02858402982
1629	0.02856520791
1630	0.02855482673
1631	0.02854714197
1632	0.02852678737
1633	0.02850326129
1634	0.02848676378
1635	0.02846251949
1636	0.02844030946
1637	0.02843331551
1638	0.02840648555
1639	0.02840114903
1640	0.02839106486
1641	0.02838022462
1642	0.02836861114
1643	0.0283422125
1644	0.02833144457
1645	0.02831249864
1646	0.0283066627
1647	0.02825424496
1648	0.02824790307
1649	0.02821100104
1650	0.02819920123
1651	0.02815807582
1652	0.02815703074
1653	0.0281548216
1654	0.02812745719
1655	0.0281173616
1656	0.02811224069
1657	0.02808428464
1658	0.02806307028
1659	0.02805788734
1660	0.02804263649
1661	0.02802580188
1662	0.02802514812
1663	0.02800234709
1664	0.02799980877
1665	0.02797476001
1666	0.02795499209
1667	0.02795306431
1668	0.02793626439
1669	0.0279140427
1670	0.02788034028
1671	0.02786477871
1672	0.02784352337
1673	0.02784129606
1674	0.02783825639
1675	0.02783715318
1676	0.02781778387
1677	0.02781661879
1678	0.02778874714
1679	0.02777501215
1680	0.02775362167
1681	0.02773803072
1682	0.02771905487
1683	0.02770904938
1684	0.027706975
1685	0.02767011522
1686	0.0276426131
1687	0.02763831538
1688	0.0276087796
1689	0.02760021614
1690	0.02759115647
1691	0.02756651631
1692	0.02756052335
1693	0.02755917999
1694	0.0275317028
1695	0.02750345914
1696	0.02746444494
1697	0.02744302707
1698	0.02743947513
1699	0.02741634367
1700	0.02739180705
1701	0.02737818658
1702	0.02736415374
1703	0.02736327944
1704	0.02735974422
1705	0.0273300015
1706	0.02729587623
1707	0.02727106877
1708	0.02726626534
1709	0.02723922076
1710	0.02722075559
1711	0.02719560387
1712	0.02718834226
1713	0.02716598131
1714	0.02714008514
1715	0.02711312
1716	0.02710996442
1717	0.02710746827
1718	0.02709167371
1719	0.02707897903
1720	0.02707796624
1721	0.02707542364
1722	0.02706730244
1723	0.02703171506
1724	0.02702664096
1725	0.027018023
1726	0.02700900764
1727	0.02700681843
1728	0.02697794403
1729	0.02696461493
1730	0.02696280318
1731	0.02694473238
1732	0.02689157674
1733	0.02688160517
1734	0.02685787953
1735	0.02685129359
1736	0.02683307529
1737	0.02681545176
1738	0.02681313394
1739	0.02680774837
1740	0.0268022822
1741	0.02678580551
1742	0.02675981972
1743	0.02672834619
1744	0.02670981514
1745	0.02670788141
1746	0.02669435974
1747	0.02668541743
1748	0.02666999955
1749	0.02666760409
1750	0.02662443931
1751	0.02660756087
1752	0.0265999101
1753	0.02658468913
1754	0.02658389141
1755	0.02657531054
1756	0.02654455266
1757	0.02651689231
1758	0.02650644815
1759	0.02650336859
1760	0.02648131569
1761	0.02646740251
1762	0.0264333203
1763	0.02643146731
1764	0.02642675958
1765	0.02640676313
1766	0.02638880769
1767	0.02634862986
1768	0.02631450407
1769	0.02631364584
1770	0.02627778056
1771	0.02625251504
1772	0.02622706688
1773	0.02622534574
1774	0.02622091144
1775	0.02622019631
1776	0.02619308801
1777	0.02617050887
1778	0.02616911064
1779	0.02615734686
1780	0.02615619731
1781	0.02615479816
1782	0.0261421499
1783	0.02613658517
1784	0.0261354359
1785	0.02610695383
1786	0.02606758598
1787	0.026047555
1788	0.02604538841
1789	0.02603238016
1790	0.02600941354
1791	0.02599096059
1792	0.02595216943
1793	0.02593037252
1794	0.02589999083
1795	0.02587745034
1796	0.02584771535
1797	0.02582611327
1798	0.02577498291
1799	0.02573393318
1800	0.025729405
1801	0.02572657742
1802	0.02571142528
1803	0.02569217323
1804	0.025648606
1805	0.02562220093
1806	0.02560856279
1807	0.02559924485
1808	0.02556604734
1809	0.02556484359
1810	0.02554543283
1811	0.02552779221
1812	0.02552174309
1813	0.02550468935
1814	0.0254912508
1815	0.02549052028
1816	0.02546986613
1817	0.02546821168
1818	0.02546693338
1819	0.02544771015
1820	0.02539330895
1821	0.0253724829
1822	0.02537171846
1823	0.02535300714
1824	0.02534330959
1825	0.02532826512
1826	0.02531765658
